"","type","date(yyyyMMddHHmmss)","author","message","latitude","longitude","location","timestamp","id","cleaned","RT_pattern","RT_from","RT_message","RT_message_cleaned","user_mentioned","time_1min"
"2585","mbdata",2.014012e+13,"roger_roger","I can't stay here - going to take my changes out the back",NA,NA,NA,2014-01-23 19:46:47,2585,"can stay go take change back","","","I can't stay here - going to take my changes out the back","","","2014-01-23 19:46:00"
"2586","ccdata",2.014012e+13,NA,"TRAFFIC STOP",NA,NA,"64 Pafin Rd",2014-01-23 19:46:47,2586,"traffic stop","","","TRAFFIC STOP","","","2014-01-23 19:46:00"
"2587","ccdata",2.014012e+13,NA,"INCOMPLETE CALL FOR POLICE",NA,NA,"N/A",2014-01-23 19:46:51,2587,"incomplete call police","","","INCOMPLETE CALL FOR POLICE","","","2014-01-23 19:46:00"
"2588","mbdata",2.014012e+13,"KronosQuoth","When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:46:53,2588,"everything seem go remember airplane take wind","","","When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally","","","2014-01-23 19:46:00"
"2589","mbdata",2.014012e+13,"KronosQuoth","Our consciousness arises and subsides in mortal success #POKRally #HI",NA,NA,NA,2014-01-23 19:46:53,2589,"consciousness arise subside mortal success","","","Our consciousness arises and subsides in mortal success #POKRally #HI","","","2014-01-23 19:46:00"
"2590","mbdata",2.014012e+13,"rrWine","RT @soulofShi Wow! Most excitement this town has seen in a while.  Going down to #GG to check it out. Who's with me?",NA,NA,NA,2014-01-23 19:47:00,2590,"wow excitement town see go check","RT @soulofShi","soulofShi","Wow! Most excitement this town has seen in a while.  Going down to #GG to check it out. Who's with me?","wow excitement town see go check","@soulofShi","2014-01-23 19:47:00"
"2591","mbdata",2.014012e+13,"lindyT","RT @HomelandIlluminations Evacuation expanded to include more buildings. #HI",NA,NA,NA,2014-01-23 19:47:00,2591,"evacuation expand include building","RT @HomelandIlluminations","HomelandIlluminations","Evacuation expanded to include more buildings. #HI","evacuation expand include building","@HomelandIlluminations","2014-01-23 19:47:00"
"2592","mbdata",2.014012e+13,"worldWatcher","RT @dangermice Lots of displaced people wonder where they will all go tonight",NA,NA,NA,2014-01-23 19:47:00,2592,"lot displace people wonder go tonight","RT @dangermice","dangermice","Lots of displaced people wonder where they will all go tonight","lot displace people wonder go tonight","@dangermice","2014-01-23 19:47:00"
"2593","mbdata",2.014012e+13,"jgrobannne","RT @InternationalNews Continued evacuations n the Abila Dancing Dolphin Fire #abila #IntNews",NA,NA,NA,2014-01-23 19:47:00,2593,"continue evacuation n abila dance dolphin fire","RT @InternationalNews","InternationalNews","Continued evacuations n the Abila Dancing Dolphin Fire #abila #IntNews","continue evacuation n abila dance dolphin fire","@InternationalNews","2014-01-23 19:47:00"
"2594","mbdata",2.014012e+13,"blueSunshine","RT @HomelandIlluminations additional APD units on site of hostage scene",NA,NA,NA,2014-01-23 19:47:00,2594,"additional apd unit site hostage scene","RT @HomelandIlluminations","HomelandIlluminations","additional APD units on site of hostage scene","additional apd unit site hostage scene","@HomelandIlluminations","2014-01-23 19:47:00"
"2595","mbdata",2.014012e+13,"GreyCatCollectibles","#sososad",NA,NA,NA,2014-01-23 19:47:00,2595,"","","","#sososad","","","2014-01-23 19:47:00"
"2596","mbdata",2.014012e+13,"martaO","#finallyhere - but where is he?",NA,NA,NA,2014-01-23 19:47:00,2596,"","","","#finallyhere - but where is he?","","","2014-01-23 19:47:00"
"2597","mbdata",2.014012e+13,"truthforcadau","cops are leaving without violence #peacerules #POK",36.051,24.854,NA,2014-01-23 19:47:00,2597,"cop leave without violence","","","cops are leaving without violence #peacerules #POK","","","2014-01-23 19:47:00"
"2598","mbdata",2.014012e+13,"luvwool","thank goodness for microblogs - no one else is telling us what's going on",NA,NA,NA,2014-01-23 19:47:00,2598,"thank goodness microblogs one else tell us go","","","thank goodness for microblogs - no one else is telling us what's going on","","","2014-01-23 19:47:00"
"2599","mbdata",2.014012e+13,"protoGuy","more cops have come this is getting real",NA,NA,NA,2014-01-23 19:47:00,2599,"cop come get real","","","more cops have come this is getting real","","","2014-01-23 19:47:00"
"2600","mbdata",2.014012e+13,"KronosStar","Additional APD units have been called to the scene of the shooting near General Grocer and Gelato Galore. #KronosStar",NA,NA,NA,2014-01-23 19:47:00,2600,"additional apd unit call scene shoot near general grocer gelato galore","","","Additional APD units have been called to the scene of the shooting near General Grocer and Gelato Galore. #KronosStar","","","2014-01-23 19:47:00"
"2601","mbdata",2.014012e+13,"AbilaPoliceDepartment","Reporting a police event at Ithakis and Alexandrias. Please avoid this area while we resolve the situation. #APD",NA,NA,NA,2014-01-23 19:47:00,2601,"report police event ithakis alexandrias please avoid area resolve situation","","","Reporting a police event at Ithakis and Alexandrias. Please avoid this area while we resolve the situation. #APD","","","2014-01-23 19:47:00"
"2602","mbdata",2.014012e+13,"roger_roger","no one but me wants to run. WHATS GOING ON OUT THERE???!!!!!",NA,NA,NA,2014-01-23 19:47:00,2602,"one want run whats go","","","no one but me wants to run. WHATS GOING ON OUT THERE???!!!!!","","","2014-01-23 19:47:00"
"2603","mbdata",2.014012e+13,"Simon_Hamaeth","so scary #standoff",NA,NA,NA,2014-01-23 19:47:00,2603,"scary","","","so scary #standoff","","","2014-01-23 19:47:00"
"2604","ccdata",2.014012e+13,NA,"CRIME SCENE INVESTIGATION REQUEST-LOCATION/PERSON/INCIDENT OF INTEREST",NA,NA,"1422 N. Souliou St",2014-01-23 19:47:00,2604,"crime scene investigation requestlocationpersonincident interest","","","CRIME SCENE INVESTIGATION REQUEST-LOCATION/PERSON/INCIDENT OF INTEREST","","","2014-01-23 19:47:00"
"2605","mbdata",2.014012e+13,"joyce101","RT @HomelandIlluminations APB reports more APD units en route",NA,NA,NA,2014-01-23 19:47:11,2605,"apb report apd unit en route","RT @HomelandIlluminations","HomelandIlluminations","APB reports more APD units en route","apb report apd unit en route","@HomelandIlluminations","2014-01-23 19:47:00"
"2606","mbdata",2.014012e+13,"meds4realz43","get paid to give away free software! Easy make.money.kronos/link #kronos",NA,NA,NA,2014-01-23 19:47:14,2606,"get pay give away free software easy makemoneykronoslink","","","get paid to give away free software! Easy make.money.kronos/link #kronos","","","2014-01-23 19:47:00"
"2607","mbdata",2.014012e+13,"KronosQuoth","You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:47:14,2607,"cant use creativity use","","","You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally","","","2014-01-23 19:47:00"
"2608","mbdata",2.014012e+13,"henri","RT @KronosStar Officials are asking public to be patient while APD resolves the issue. #KronosStar",NA,NA,NA,2014-01-23 19:47:37,2608,"official ask public patient apd resolve issue","RT @KronosStar","KronosStar","Officials are asking public to be patient while APD resolves the issue. #KronosStar","official ask public patient apd resolve issue","@KronosStar","2014-01-23 19:47:00"
"2609","mbdata",2.014012e+13,"BlueVelvet","RT @HomelandIlluminations Ambulance arrived at scene of standoff",NA,NA,NA,2014-01-23 19:47:39,2609,"ambulance arrive scene standoff","RT @HomelandIlluminations","HomelandIlluminations","Ambulance arrived at scene of standoff","ambulance arrive scene standoff","@HomelandIlluminations","2014-01-23 19:47:00"
"2610","mbdata",2.014012e+13,"microBanana","RT @AbilaPost Police evacuating corner around Alexandiras and Ithakis for public safety",NA,NA,NA,2014-01-23 19:47:40,2610,"police evacuate corner around alexandiras ithakis public safety","RT @AbilaPost","AbilaPost","Police evacuating corner around Alexandiras and Ithakis for public safety","police evacuate corner around alexandiras ithakis public safety","@AbilaPost","2014-01-23 19:47:00"
"2611","mbdata",2.014012e+13,"rnbwBrite","RT @onl1neRecords doin the Fun'n'Run this weekend #abilacityPark",NA,NA,NA,2014-01-23 19:47:41,2611,"doin funnrun weekend","RT @onl1neRecords","onl1neRecords","doin the Fun'n'Run this weekend #abilacityPark","doin funnrun weekend","@onl1neRecords","2014-01-23 19:47:00"
"2612","mbdata",2.014012e+13,"luvMyPants","RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin",NA,NA,NA,2014-01-23 19:47:41,2612,"additional police unit respond shoot scene","RT @CentralBulletin","CentralBulletin","Additional police units have responded to shooting scene #Abila #CentralBulletin","additional police unit respond shoot scene","@CentralBulletin","2014-01-23 19:47:00"
"2613","mbdata",2.014012e+13,"KronosQuoth","Opportunities don't happen, you create them.  #POKRally #HI",NA,NA,NA,2014-01-23 19:47:42,2613,"opportunity happen create","","","Opportunities don't happen, you create them.  #POKRally #HI","","","2014-01-23 19:47:00"
"2614","mbdata",2.014012e+13,"stolkfair","RT @megaMan Behind a telephone pole #TAG #stillonit",NA,NA,NA,2014-01-23 19:47:51,2614,"behind telephone pole","RT @megaMan","megaMan","Behind a telephone pole #TAG #stillonit","behind telephone pole","@megaMan","2014-01-23 19:47:00"
"2615","mbdata",2.014012e+13,"gardener4958","RT @CentralBulletin officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin",NA,NA,NA,2014-01-23 19:47:57,2615,"officer shoot ambulance dispatch gelatogalore shoot","RT @CentralBulletin","CentralBulletin","officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin","officer shoot ambulance dispatch gelatogalore shoot","@CentralBulletin","2014-01-23 19:47:00"
"2616","mbdata",2.014012e+13,"lindyT","RT @CentralBulletin officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin",NA,NA,NA,2014-01-23 19:47:57,2616,"officer shoot ambulance dispatch gelatogalore shoot","RT @CentralBulletin","CentralBulletin","officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin","officer shoot ambulance dispatch gelatogalore shoot","@CentralBulletin","2014-01-23 19:47:00"
"2617","mbdata",2.014012e+13,"ninjabob","RT @praise111 prayers for the injured police officer and his family",NA,NA,NA,2014-01-23 19:48:00,2617,"prayer injure police officer family","RT @praise111","praise111","prayers for the injured police officer and his family","prayer injure police officer family","@praise111","2014-01-23 19:48:00"
"2618","mbdata",2.014012e+13,"ninjabob","RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar",NA,NA,NA,2014-01-23 19:48:00,2618,"apd evacuate area ask public refrain gawk","RT @KronosStar","KronosStar","APD is evacuating the area and ask that the public refrain from gawking  #KronosStar","apd evacuate area ask public refrain gawk","@KronosStar","2014-01-23 19:48:00"
"2619","mbdata",2.014012e+13,"microBanana","RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar",NA,NA,NA,2014-01-23 19:48:00,2619,"apd evacuate area ask public refrain gawk","RT @KronosStar","KronosStar","APD is evacuating the area and ask that the public refrain from gawking  #KronosStar","apd evacuate area ask public refrain gawk","@KronosStar","2014-01-23 19:48:00"
"2620","mbdata",2.014012e+13,"worldWatcher","RT @HomelandIlluminations additional APD units on site of hostage scene",NA,NA,NA,2014-01-23 19:48:00,2620,"additional apd unit site hostage scene","RT @HomelandIlluminations","HomelandIlluminations","additional APD units on site of hostage scene","additional apd unit site hostage scene","@HomelandIlluminations","2014-01-23 19:48:00"
"2621","mbdata",2.014012e+13,"lindyT","RT @HomelandIlluminations additional APD units on site of hostage scene",NA,NA,NA,2014-01-23 19:48:00,2621,"additional apd unit site hostage scene","RT @HomelandIlluminations","HomelandIlluminations","additional APD units on site of hostage scene","additional apd unit site hostage scene","@HomelandIlluminations","2014-01-23 19:48:00"
"2622","mbdata",2.014012e+13,"jaques","RT @roger_roger Guy just came back - says he looked out the back door and saw a black van and guys with guns.",NA,NA,NA,2014-01-23 19:48:00,2622,"guy just come back say look back door see black van guy gun","RT @roger_roger","roger_roger","Guy just came back - says he looked out the back door and saw a black van and guys with guns.","guy just come back say look back door see black van guy gun","@roger_roger","2014-01-23 19:48:00"
"2623","mbdata",2.014012e+13,"klingon4real","RT @KronosStar Additional APD units have been called to the scene of the shooting near General Grocer and Gelato Galore. #KronosStar",NA,NA,NA,2014-01-23 19:48:00,2623,"additional apd unit call scene shoot near general grocer gelato galore","RT @KronosStar","KronosStar","Additional APD units have been called to the scene of the shooting near General Grocer and Gelato Galore. #KronosStar","additional apd unit call scene shoot near general grocer gelato galore","@KronosStar","2014-01-23 19:48:00"
"2624","mbdata",2.014012e+13,"zengardener","RT @brontes_riff Oh, guess that's just the neighbors",NA,NA,NA,2014-01-23 19:48:11,2624,"oh guess just neighbor","RT @brontes_riff","brontes_riff","Oh, guess that's just the neighbors","oh guess just neighbor","@brontes_riff","2014-01-23 19:48:00"
"2625","mbdata",2.014012e+13,"KronosQuoth","Every strike brings me closer to the next home run.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:48:12,2625,"every strike bring close next home run","","","Every strike brings me closer to the next home run.  #KronosStar #POKRally","","","2014-01-23 19:48:00"
"2626","mbdata",2.014012e+13,"grlPwrz505","Wanna get my van detailed -recommendations? #blackvansrules",NA,NA,NA,2014-01-23 19:48:13,2626,"wanna get van detail recommendation","","","Wanna get my van detailed -recommendations? #blackvansrules","","","2014-01-23 19:48:00"
"2627","mbdata",2.014012e+13,"ourcountryourrights","cops are leaving - wonder what's going on #POK",NA,NA,NA,2014-01-23 19:48:13,2627,"cop leave wonder go","","","cops are leaving - wonder what's going on #POK","","","2014-01-23 19:48:00"
"2628","mbdata",2.014012e+13,"SiaradSea","wonder if ii can snek out",NA,NA,NA,2014-01-23 19:48:13,2628,"wonder ii can snek","","","wonder if ii can snek out","","","2014-01-23 19:48:00"
